priority_score,name,openalex_id,h_index,i10_index,cited_by_count,works_count,2yr_mean_citedness,institution,institution_type,city,paper_count_in_window,top_paper_title,top_paper_link,venues,linkedin_search_url,google_scholar_url
20.0,Yangyang Shi,conf:yangyang shi:meta,0,,,,,Meta,company,,2,ParetoQ: Improving Scaling Laws in Extremely Low-bit LLM Quantization,,ICML 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Yangyang+Shi+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Yangyang+Shi%22
20.0,Chetan Bansal,conf:chetan bansal:microsoft research,0,,,,,Microsoft Research,company,,2,Generative Caching for Structurally Similar Prompts and Responses,,ICML 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Chetan+Bansal+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Chetan+Bansal%22
20.0,Michael Tschannen,conf:michael tschannen:google deepmind,0,,,,,Google DeepMind,company,,2,Quantization-Free Autoregressive Action Transformer,,ICLR 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Michael+Tschannen+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Michael+Tschannen%22
20.0,Wei-Fang Sun,conf:wei-fang sun:nvidia ai technology center,0,,,,,NVIDIA AI Technology Center,company,,2,EDELINE: Enhancing Memory in Diffusion-based World Models via Linear-Time Sequence Modeling,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Wei-Fang+Sun+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Wei-Fang+Sun%22
20.0,Adrien Morisot,conf:adrien morisot:cohere,0,,,,,Cohere,company,,2,Treasure Hunt: Real-time Targeting of the Long Tail using Training-Time Markers,,ICLR 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Adrien+Morisot+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Adrien+Morisot%22
20.0,Mirian Hipolito Garcia,conf:mirian hipolito garcia:microsoft,0,,,,,Microsoft,company,,2,Learning to Specialize: Joint Gating-Expert Training for Adaptive MoEs in Decentralized Settings,,ICML 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Mirian+Hipolito+Garcia+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Mirian+Hipolito+Garcia%22
20.0,Xun Guo,conf:xun guo:microsoft research asia,0,,,,,Microsoft Research Asia,company,,2,Image as a World: Generating Interactive World from Single Image via Panoramic Video Generation,,ICLR 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Xun+Guo+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Xun+Guo%22
20.0,Hanze Dong,conf:hanze dong:microsoft,0,,,,,Microsoft,company,,2,Optimizing Chain-of-Thought Reasoners via Gradient Variance Minimization in Rejection Sampling and RL,,ICML 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Hanze+Dong+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Hanze+Dong%22
20.0,Sebastian Böck,conf:sebastian böck:nxai,0,,,,,NXAI,company,,2,TiRex: Zero-Shot Forecasting Across Long and Short Horizons with Enhanced In-Context Learning,,ICML 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Sebastian+B%C3%B6ck+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Sebastian+B%C3%B6ck%22
20.0,Aaron Grattafiori,conf:aaron grattafiori:facebook,0,,,,,Facebook,company,,2,WASP: Benchmarking Web Agent Security Against Prompt Injection Attacks,,ICML 2025; NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Aaron+Grattafiori+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Aaron+Grattafiori%22
20.0,Ankit Anand,conf:ankit anand:deepmind,0,,,,,DeepMind,company,,2,GRAIL: Graph Edit Distance and Node Alignment using LLM-Generated Code,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Ankit+Anand+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Ankit+Anand%22
20.0,Natalie Mackraz,conf:natalie mackraz:apple,0,,,,,Apple,company,,2,Aligning LLMs by Predicting Preferences from User Writing Samples,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Natalie+Mackraz+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Natalie+Mackraz%22
20.0,Katherine Metcalf,"conf:katherine metcalf:apple, inc.",0,,,,,"Apple, Inc.",company,,2,Aligning LLMs by Predicting Preferences from User Writing Samples,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Katherine+Metcalf+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Katherine+Metcalf%22
20.0,Jena Hwang,conf:jena hwang:allen institute for artificial intelligence,0,,,,,Allen Institute for Artificial Intelligence,company,,2,DataDecide: How to Predict Best Pretraining Data with Small Experiments,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Jena+Hwang+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Jena+Hwang%22
20.0,Mark Rowland,conf:mark rowland:google deepmind,0,,,,,Google DeepMind,company,,2,Categorical Distributional Reinforcement Learning with Kullback-Leibler Divergence: Convergence and Asymptotics,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Mark+Rowland+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Mark+Rowland%22
20.0,Yunhao Tang,conf:yunhao tang:google deepmind,0,,,,,Google DeepMind,company,,2,Categorical Distributional Reinforcement Learning with Kullback-Leibler Divergence: Convergence and Asymptotics,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Yunhao+Tang+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Yunhao+Tang%22
20.0,Connor Schenck,conf:connor schenck:google deepmind,0,,,,,Google Deepmind,company,,2,Learning the RoPEs: Better 2D and 3D Position Encodings with STRING,,ICLR 2025; ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Connor+Schenck+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Connor+Schenck%22
20.0,Joshua Ainslie,conf:joshua ainslie:google,0,,,,,Google,company,,2,Learning the RoPEs: Better 2D and 3D Position Encodings with STRING,,ICLR 2025; ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Joshua+Ainslie+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Joshua+Ainslie%22
20.0,René Wagner,conf:rené wagner:google,0,,,,,Google,company,,2,Learning the RoPEs: Better 2D and 3D Position Encodings with STRING,,ICLR 2025; ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Ren%C3%A9+Wagner+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Ren%C3%A9+Wagner%22
20.0,Chuyuan Fu,conf:chuyuan fu:google,0,,,,,Google,company,,2,Learning the RoPEs: Better 2D and 3D Position Encodings with STRING,,ICLR 2025; ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Chuyuan+Fu+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Chuyuan+Fu%22
20.0,Vikas Sindhwani,conf:vikas sindhwani:google,0,,,,,Google,company,,2,Learning the RoPEs: Better 2D and 3D Position Encodings with STRING,,ICLR 2025; ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Vikas+Sindhwani+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Vikas+Sindhwani%22
20.0,Jacob Eisenstein,conf:jacob eisenstein:google ai,0,,,,,Google AI,company,,2,Theoretical guarantees on the best-of-n alignment policy,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Jacob+Eisenstein+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Jacob+Eisenstein%22
20.0,Ananda Suresh,conf:ananda suresh:google,0,,,,,Google,company,,2,Theoretical guarantees on the best-of-n alignment policy,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Ananda+Suresh+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Ananda+Suresh%22
20.0,Xin Zhang,conf:xin zhang:ibm research,0,,,,,IBM Research,company,,2,LaMAGIC2: Advanced Circuit Formulations for Language Model-Based Analog Topology Generation,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Xin+Zhang+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Xin+Zhang%22
20.0,Rohan Arora,conf:rohan arora:ibm research,0,,,,,IBM Research,company,,2,ITBench: Evaluating AI Agents across Diverse Real-World IT Automation Tasks,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Rohan+Arora+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Rohan+Arora%22
20.0,Yuji Watanabe,conf:yuji watanabe:ibm research,0,,,,,IBM Research,company,,2,ITBench: Evaluating AI Agents across Diverse Real-World IT Automation Tasks,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Yuji+Watanabe+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Yuji+Watanabe%22
20.0,Prateeti Mohapatra,"conf:prateeti mohapatra:, ibm research, ibm india pvt ltd",0,,,,,", IBM Research, IBM India Pvt Ltd",company,,2,ITBench: Evaluating AI Agents across Diverse Real-World IT Automation Tasks,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Prateeti+Mohapatra+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Prateeti+Mohapatra%22
20.0,Chandrasekhar Narayanaswami,conf:chandrasekhar narayanaswami:ibm research,0,,,,,IBM Research,company,,2,ITBench: Evaluating AI Agents across Diverse Real-World IT Automation Tasks,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Chandrasekhar+Narayanaswami+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Chandrasekhar+Narayanaswami%22
20.0,Victor Ruehle,conf:victor ruehle:microsoft,0,,,,,Microsoft,company,,2,Minerva: A Programmable Memory Test Benchmark for Language Models,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Victor+Ruehle+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Victor+Ruehle%22
20.0,Rajarshi Roy,conf:rajarshi roy:nvidia,0,,,,,NVIDIA,company,,2,Nemotron-CORTEXA: Enhancing LLM Agents for Software Engineering Tasks via Improved Localization and Solution Diversity,,ICLR 2025; ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Rajarshi+Roy+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Rajarshi+Roy%22
20.0,Atharva Pandey,conf:atharva pandey:microsoft,0,,,,,Microsoft,company,,2,Teaching Transformers Causal Reasoning through Axiomatic Training,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Atharva+Pandey+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Atharva+Pandey%22
20.0,Hado van Hasselt,conf:hado van hasselt:deepmind,0,,,,,DeepMind,company,,2,Wasserstein Policy Optimization,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Hado+van+Hasselt+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Hado+van+Hasselt%22
20.0,Zeyu Jin,conf:zeyu jin:adobe systems,0,,,,,Adobe Systems,company,,2,DMOSpeech: Direct Metric Optimization via Distilled Diffusion Model in Zero-Shot Speech Synthesis,,ICLR 2025; ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Zeyu+Jin+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Zeyu+Jin%22
20.0,Alex Vitvitskyi,conf:alex vitvitskyi:deepmind,0,,,,,DeepMind,company,,2,What Makes a Good Feedforward Computational Graph?,,ICLR 2025; ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Alex+Vitvitskyi+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Alex+Vitvitskyi%22
20.0,Nicolas Heess,conf:nicolas heess:deepmind,0,,,,,DeepMind,company,,2,EvoControl: Multi-Frequency Bi-Level Control for High-Frequency Continuous Control,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Nicolas+Heess+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Nicolas+Heess%22
20.0,Surin Ahn,conf:surin ahn:microsoft,0,,,,,Microsoft,company,,2,MMInference: Accelerating Pre-filling for Long-Context Visual Language Models via Modality-Aware Permutation Sparse Attention,,ICLR 2025; ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Surin+Ahn+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Surin+Ahn%22
20.0,Amir Abdi,conf:amir abdi:microsoft,0,,,,,Microsoft,company,,2,MMInference: Accelerating Pre-filling for Long-Context Visual Language Models via Modality-Aware Permutation Sparse Attention,,ICLR 2025; ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Amir+Abdi+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Amir+Abdi%22
20.0,Scott Yih,conf:scott yih:meta ai - fair,0,,,,,Meta AI - FAIR,company,,2,SelfCite: Self-Supervised Alignment for Context Attribution in Large Language Models,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Scott+Yih+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Scott+Yih%22
20.0,Subhro Das,conf:subhro das:microsoft,0,,,,,Microsoft,company,,2,Symmetry-Driven Discovery of Dynamical Variables in Molecular Simulations,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Subhro+Das+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Subhro+Das%22
20.0,Kelsey Allen,conf:kelsey allen:google deepmind,0,,,,,Google DeepMind,company,,2,Direct Motion Models for Assessing Generated Videos,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Kelsey+Allen+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Kelsey+Allen%22
20.0,Rogerio Bonatti,conf:rogerio bonatti:microsoft,0,,,,,Microsoft,company,,2,Windows Agent Arena: Evaluating Multi-Modal OS Agents at Scale,,ICLR 2025; ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Rogerio+Bonatti+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Rogerio+Bonatti%22
20.0,Yadong Lu,conf:yadong lu:microsoft,0,,,,,Microsoft,company,,2,Windows Agent Arena: Evaluating Multi-Modal OS Agents at Scale,,ICLR 2025; ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Yadong+Lu+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Yadong+Lu%22
20.0,Kaiyu Yang,conf:kaiyu yang:meta fair,0,,,,,Meta FAIR,company,,2,Position: Formal Mathematical Reasoning—A New Frontier in AI,,ICLR 2025; ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Kaiyu+Yang+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Kaiyu+Yang%22
20.0,Samuel Miserendino,conf:samuel miserendino:openai,0,,,,,OpenAI,company,,2,SWE-Lancer: Can Frontier LLMs Earn $1 Million from Real-World Freelance Software Engineering?,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Samuel+Miserendino+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Samuel+Miserendino%22
20.0,Michele Wang,conf:michele wang:openai,0,,,,,OpenAI,company,,2,SWE-Lancer: Can Frontier LLMs Earn $1 Million from Real-World Freelance Software Engineering?,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Michele+Wang+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Michele+Wang%22
20.0,Tong He,conf:tong he:amazon web services,0,,,,,Amazon Web Services,company,,2,"Sparse Autoencoders, Again?",,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Tong+He+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Tong+He%22
20.0,Scott Emmons,conf:scott emmons:google deepmind,0,,,,,Google DeepMind,company,,2,Observation Interference in Partially Observable Assistance Games,,ICLR 2025; ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Scott+Emmons+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Scott+Emmons%22
20.0,Daniele Calandriello,conf:daniele calandriello:google deepmind,0,,,,,Google DeepMind,company,,2,On Teacher Hacking in Language Model Distillation,,ICLR 2025; ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Daniele+Calandriello+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Daniele+Calandriello%22
20.0,Alaaeldin Ali,conf:alaaeldin ali:apple,0,,,,,Apple,company,,2,Parameters vs FLOPs: Scaling Laws for Optimal Sparsity for Mixture-of-Experts Language Models,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Alaaeldin+Ali+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Alaaeldin+Ali%22
20.0,Nathan Kallus,conf:nathan kallus:cornell &amp; netflix,0,,,,,Cornell &amp; Netflix,company,,2,A Reductions Approach to Risk-Sensitive Reinforcement Learning with Optimized Certainty Equivalents,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Nathan+Kallus+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Nathan+Kallus%22
20.0,Nan Du,conf:nan du:apple/aiml,0,,,,,Apple/AIML,company,,2,Instruction-Following Pruning for Large Language Models,,ICLR 2025; ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Nan+Du+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Nan+Du%22
20.0,Tao Lei,conf:tao lei:apple,0,,,,,Apple,company,,2,Instruction-Following Pruning for Large Language Models,,ICLR 2025; ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Tao+Lei+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Tao+Lei%22
20.0,Alessandro Lazaric,conf:alessandro lazaric:facebook ai research,0,,,,,Facebook AI Research,company,,2,Temporal Difference Flows,,ICML 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Alessandro+Lazaric+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Alessandro+Lazaric%22
